# Verb vocabulary harvested from a corpus of interactive fiction.
#
# Regenerate:
#   verb-synonyms-gen harvest --corpus stories --corpus unit_tests \
#       --wordnet <WordNet-3.0/dict> --freq <12dicts/Lemmatized/2+2+3frq.txt> -o …
#
# Tab-separated: spelling, the number of stories whose parser accepts it, and
# the WordNet verb lemma to expand it under (empty when WordNet has no verb
# entry, which is most of the abbreviations, magic words and game-specific
# actions).  A spelling containing a space is a verb plus a literal word from
# one of its syntax lines — `turn on`, `pick up` — which is how English
# lexicalises them and how a thesaurus indexes them, even though a dictionary
# can only hold the head word.
#
# These are the STORIES' OWN spellings and are ground truth: a suggestion the
# parser would reject is worthless.  An inflected spelling is dropped only when
# every story that accepts it also accepts its base form.
#
# 149 stories read; 15454 spellings.
split	8	split
split down	3	
split throug	4	
split through	4	
split up	3	split up
split with	8	
spo	1	
sport	1	sport
sport off	1	
sport to	1	
spot	1	spot
spr	1	
spra	1	
spray	14	spray
spray at	3	
spray in	1	
spray on	10	
spray with	11	
spre	2	
spread	8	spread
spread apart	1	
spread arms	1	
spread away	1	
spread on	1	
spread out	1	spread out
spread over	1	spread over
spri	6	
spring	1	spring
spring with	1	
sprink	6	
sprink around	1	
sprink behind	1	
sprink down	1	
sprink from	4	
sprink in	6	
sprink into	2	
sprink on	6	
sprink out	4	
sprink over	3	
sprink throug	1	
sprink under	1	
sprinkle	7	sprinkle
sprinkle against	1	
sprinkle at	1	
sprinkle down	1	
sprinkle from	4	
sprinkle in	7	
sprinkle into	1	
sprinkle on	7	
sprinkle onto	1	
sprinkle out	4	
sprinkle over	2	
spritz	1	spritz
spritz with	1	
sprout	2	sprout
spur	1	spur
squash	60	squash
squash in	2	
squash into	5	
squash on	8	
squash onto	3	
squash out	3	
squash over	3	
squash through	3	
squat	14	squat
squat at	11	
squat down	14	
squat in	14	
squat next	1	
squat on	14	
squawk	1	squawk
sque	2	
squeal	3	squeal
squeal at	3	
squeal to	1	
squeal with	1	
squee	1	
squeez	14	
squeez from	1	
squeez in	1	
squeez on	12	
squeez out	1	
squeez to	2	
squeez with	2	
squeeze	63	squeeze
squeeze in	3	
squeeze into	5	
squeeze off	1	
squeeze on	8	
squeeze onto	3	
squeeze out	3	squeeze out
squeeze over	3	
squeeze through	3	
squeeze to	2	
squeeze under	1	
squeeze up	1	
squeeze with	1	
squelch	1	squelch
squez	1	
squi	1	
squidge	2	
squidge into	2	
squidge over	2	
squint	3	squint
squint around	1	
squint at	2	
squint behind	1	
squint down	1	
squint for	1	
squint in	1	
squint on	1	
squint out	1	
squint over	1	
squint throug	1	
squint to	1	
squint under	1	
squint up	1	
squirp	1	
squirt	1	squirt
squirt at	1	
squirt with	1	
squish	5	squish
squish into	2	
squish on	2	
squish over	2	
sshh	1	
sshhh	1	
sta	3	
stab	47	stab
stab at	1	
stab down	3	
stab in	4	
stab into	2	
stab laughter	1	
stab off	2	
stab over	1	
stab throug	1	
stab through	1	
stab with	37	
stack	3	stack
stack in	1	
stack on	2	
stack onto	1	
stack up	1	stack up
stack with	1	
stage	1	stage
stain	2	stain
stain with	2	
staircase	1	
stake	1	stake
stakes	1	
stal	4	
stalk	1	stalk
stalk to	1	
stam	5	
stamp	10	stamp
stamp across	1	
stamp at	2	
stamp down	3	stamp down
stamp for	1	
stamp in	1	
stamp into	1	
stamp of	1	
stamp off	1	
stamp on	6	
stamp onto	1	
stamp out	1	stamp out
stamp over	4	
stamp overboard	1	
stamp through	1	
stamp to	1	
stamp with	1	
stan	5	
stand	98	stand
stand about	1	
stand agains	4	
stand against	1	
stand around	1	
stand at	1	
stand away	2	
stand back	2	stand back
stand before	3	
stand behind	8	
stand by	2	stand by
stand floor	1	
stand from	2	
stand ground	1	
stand in	26	stand in
stand near	2	
stand next	2	
stand on	88	
stand to	2	
stand under	9	
stand up	95	stand up
standard	1	
star	8	star
starboard	1	starboard
starboard aft	1	
starboard bow	1	
starboard quarter	1	
stare	39	stare
stare around	35	
stare at	39	
stare behind	34	
stare door	1	
stare doors	1	
stare down	29	stare down
stare exit	1	
stare exits	1	
stare fixedly	1	
stare for	34	
stare in	35	
stare inside	2	
stare into	3	
stare near	1	
stare on	30	
stare out	23	
stare over	12	
stare shard	1	
stare throug	17	
stare through	11	
stare to	6	
stare under	35	
stare up	28	
stare with	16	
start	29	start
start again	2	
start fire	1	
start for	1	
start game	1	
start in	1	
start music	1	
start over	5	
start recording	1	
start to	1	
start up	5	start up
start with	6	
startl	19	
startl up	17	
startl with	2	
startle	8	startle
startle up	3	
startle with	1	
starve	1	starve
stash	7	stash
stash against	3	
stash aside	1	
stash behind	7	
stash down	6	
stash from	1	
stash in	6	
stash on	6	
stash out	6	
stash over	6	
stash through	3	
stash under	7	
stat	3	
statch	1	
state	2	state
state about	2	
state in	1	
state to	2	
state with	2	
statistic	1	
stats	3	
status	11	
stay	18	stay
stay for	9	
stay in	1	
stay on	1	stay on
stay till	3	
stay until	6	
stea	1	
steal	22	steal
steal all	1	
steal apart	3	
steal breath	1	
steal down	5	
steal everything	1	
steal flight	1	
steal from	17	
steal in	11	
steal inventory	3	
steal my	1	
steal off	16	
steal on	11	
steal out	12	
steal rid	1	
steal to	4	
steal up	11	
steal with	8	
stealth	1	
stee	2	
steer	13	steer
steer after	1	
steer around	9	
steer at	2	
steer away	4	
steer behind	2	
steer by	1	
steer down	4	
steer for	1	
steer in	6	
steer off	6	
steer on	7	
steer out	2	
steer over	5	
steer right-si	1	
steer throug	4	
steer to	13	
steer toward	1	
steer under	3	
steer up	5	
steer upside	1	
steer with	2	
stella	1	
step	50	step
step about	1	
step across	8	
step after	2	
step around	31	
step away	24	
step back	3	
step backward	1	
step backwards	1	
step bathroom	1	
step bed	1	
step behind	21	
step by	1	
step care	1	
step down	31	step down
step downstair	1	
step downward	1	
step edge	1	
step forward	1	step forward
step from	6	
step hell	1	
step in	42	step in
step inside	5	
step into	9	
step its	1	
step loo	1	
step near	3	
step next	2	
step off	5	
step on	41	step on
step onto	6	
step onward	1	
step out	21	step out
step outside	3	
step over	33	
step past	1	
step sleep	1	
step the	2	
step throug	13	
step through	13	
step to	33	
step toward	1	
step towards	1	
step under	18	
step up	33	step up
step upstairs	1	
step upwards	1	
step with	10	
stic	2	
stick	26	stick
stick above	1	
stick across	9	
stick agains	1	
stick against	2	
stick alongside	1	
stick around	7	stick around
stick at	10	
stick away	1	
stick back	3	
stick before	3	
stick behind	7	
stick beneath	1	
stick beside	1	
stick between	1	
stick close	1	
stick closer	1	
stick down	16	
stick eyes	1	
stick face	1	
stick finger	1	
stick fingers	1	
stick from	1	
stick hand	1	
stick head	1	
stick in	22	stick in
stick inside	8	
stick into	9	
stick my	1	
stick near	1	
stick next	1	
stick off	1	
stick on	22	stick on
stick onto	9	
stick open	1	
stick out	14	stick out
stick over	16	
stick throug	2	
stick through	7	
stick to	15	stick to
stick tongue	3	
stick under	14	
stick underneat	1	
stick up	4	stick up
stick with	7	stick with
stiffen	1	stiffen
stimul	1	
stimulate	1	stimulate
stinglai	1	
stir	2	stir
stir with	1	
stitch	1	stitch
sto	2	
stoke	1	stoke
stom	1	
stomp	2	stomp
stomp at	1	
stomp for	1	
stomp on	1	
stoop	2	stoop
stop	33	stop
stop about	1	
stop cellar	1	
stop clock	1	
stop clothes	1	
stop controlli	1	
stop for	1	
stop from	1	
stop inventory	1	
stop lying	1	
stop matches	1	
stop music	1	
stop nap	1	
stop off	1	
stop shelter	1	
stop singing	1	
stop till	1	
stop to	1	
stop until	1	
stop with	2	
stopper	1	stopper
stopper with	1	
stor	2	
story	1	
story score	1	
stow	2	stow
str	1	
straig	1	
straighte	9	
straighte on	1	
straighte up	2	
strang	2	
strang with	2	
strangle	4	strangle
strangle down	1	
strangle off	1	
strangle over	1	
strangle with	2	
strap	4	strap
strap around	4	
strap before	1	
strap in	4	
strap on	1	
strap to	4	
strap togeth	1	
strap together	3	
strap up	2	
strap with	1	
streamers	1	
street	1	
street urchin	1	
stretc	1	
stretc up	1	
stretch	5	stretch
stretch out	2	stretch out
stretch up	1	
stri	2	
stride	3	stride
stride about	1	
stride across	3	
stride after	1	
stride around	3	
stride away	2	
stride back	2	
stride backward	1	
stride backwards	1	
stride bathroom	1	
stride bed	1	
stride behind	2	
stride by	2	
stride down	2	
stride downstair	1	
stride downward	1	
stride forward	1	
stride hell	1	
stride in	3	
stride inside	2	
stride into	2	
stride loo	1	
stride near	2	
stride on	3	
stride onward	1	
stride out	2	
stride outside	2	
stride over	2	
stride sleep	1	
stride the	1	
stride through	3	
stride to	3	
stride toward	1	
stride towards	1	
stride under	1	
stride up	3	
stride upstairs	1	
stride upwards	1	
stride with	1	
strike	49	strike
strike about	1	
strike against	2	
strike around	1	
strike at	4	
strike back	1	strike back
strike down	1	strike down
strike in	4	
strike into	1	
strike laughter	1	
strike on	2	
strike through	1	
strike to	1	
strike with	46	
strip	16	strip
strip away	1	
strip off	2	
stro	3	
stroke	18	stroke
stroke beard	1	
stroke chin	1	
stroke for	1	
stroke goatee	1	
stroke in	1	
stroke moustache	1	
stroke mustache	1	
stroke my	1	
stroke on	4	
stroke onto	1	
stroke over	1	
stroke to	2	
stroke with	7	
stroll	6	stroll
stroll about	1	
stroll across	2	
stroll after	1	
stroll around	5	
stroll away	4	
stroll back	2	
stroll backward	1	
stroll backwards	1	
stroll bathroom	1	
stroll bed	1	
stroll behind	4	
stroll by	2	
stroll down	4	
stroll downstair	1	
stroll downward	1	
stroll forward	1	
stroll from	3	
stroll hell	1	
stroll in	5	
stroll inside	2	
stroll into	2	
stroll loo	1	
stroll near	2	
stroll off	1	
stroll on	5	
stroll onward	1	
stroll out	4	
stroll outside	2	
stroll over	4	
stroll past	1	
stroll sleep	1	
stroll the	1	
stroll through	5	
stroll to	5	
stroll toward	1	
stroll towards	1	
stroll under	3	
stroll up	5	
stroll upstairs	1	
stroll upwards	1	
stroll with	1	
strum	1	strum
strut	1	strut
strut across	1	
strut around	1	
strut back	1	
strut by	1	
strut down	1	
strut in	1	
strut inside	1	
strut into	1	
strut near	1	
strut on	1	
strut outside	1	
strut through	1	
strut to	1	
strut up	1	
stud	3	stud
study	25	study
study for	13	
study from	1	
study grow	1	
study in	15	
study of	1	
study on	13	
study page	1	
study throug	4	
study through	8	
study under	1	
study using	1	
study with	8	
stuf	1	
stuff	38	stuff
stuff above	1	
stuff across	15	
stuff agains	6	
stuff against	6	
stuff alongside	1	
stuff around	10	
stuff aside	1	
stuff at	8	
stuff away	2	
stuff back	3	
stuff before	5	
stuff behind	26	
stuff beside	1	
stuff betwee	2	
stuff by	3	
stuff down	37	
stuff in	38	
stuff inside	3	
stuff into	4	
stuff near	3	
stuff next	1	
stuff on	37	
stuff onto	3	
stuff out	18	
stuff over	25	
stuff throug	1	
stuff through	8	
stuff to	6	
stuff under	35	
stuff up	1	
stuff with	3	
stump	1	stump
stump about	1	
stump across	1	
stump after	1	
stump around	1	
stump away	1	
stump back	1	
stump backward	1	
stump backwards	1	
stump bathroom	1	
stump bed	1	
stump behind	1	
stump by	1	
stump downstair	1	
stump downward	1	
stump forward	1	
stump hell	1	
stump in	1	
stump inside	1	
stump into	1	
stump loo	1	
stump near	1	
stump on	1	
stump onward	1	
stump out	1	
stump outside	1	
stump over	1	
stump sleep	1	
stump the	1	
stump through	1	
stump to	1	
stump toward	1	
stump towards	1	
stump up	1	
stump upstairs	1	
stump upwards	1	
stump with	1	
stun	3	stun
stun in	1	
stun with	1	
stupid	2	
style	1	style
subduct	1	
subject	2	subject
subject ayup	1	
subject my	1	
subject no	1	
subject one	1	
subject some	1	
subject sure	1	
subject the	1	
subject these	1	
subject those	1	
subject yea	1	
subject yeah	1	
subject yep	1	
subject yes	1	
subject yup	1	
submer	2	
submer by	1	
submer in	1	
submer to	1	
submer under	1	
submerge	1	submerge
submerge in	1	
submerge under	1	
submit	1	submit
submit off	1	
submit to	1	
succeed	1	succeed
suck	12	suck
suck from	2	
suck in	3	suck in
suck off	2	
suck on	4	
suck out	1	suck out
suck with	2	
suckle	3	suckle
suckle on	1	
sugges	1	
suggestiv	1	
sui	1	
suicide	2	
suit	1	suit
sum	1	sum
summary	1	
summary score	1	
summer	1	summer
summon	8	summon
summon brambles	2	
summon by	1	
summon for	1	
summon on	2	
summon to	2	
summon up	1	
sup	1	sup
sup on	1	
sup upon	1	
super	36	
superb	24	
superbrie	69	
superbrief	3	
superskil	1	
supplicat	1	
suppor	1	
suppor with	1	
support	2	support
support against	1	
support beneath	1	
support in	1	
support into	1	
support on	1	
support open	1	
support under	1	
support up	2	
support with	2	
sure	23	
sure at	2	
sure to	2	
surf	3	surf
surfac	1	
surface	1	surface
surpri	19	
surpri up	17	
surpri with	2	
surprise	7	surprise
surprise up	3	
surprise with	1	
surrender	2	surrender
survey	9	survey
survey for	9	
survey in	9	
survey on	9	
survey throug	2	
survey through	5	
survey with	7	
survive	1	survive
susanna	1	
suspen	2	
suspend	2	suspend
suspend from	2	
suspend in	1	
suspend on	2	
suveh	1	
swab	2	swab
swab up	2	
swab with	2	
swal	1	
swallo	25	
swallo from	15	
swallo in	1	
swallow	71	swallow
swallow down	1	
swallow from	12	
swallow me	1	
swallow on	2	
swallow that	1	
swan	1	swan
swan lady	1	
swan-lady	1	
swanzo	1	
swap	4	swap
swap for	4	
swap to	1	
swap with	4	
swat	9	swat
swat at	5	
swat in	1	
swat on	1	
swat with	7	
swea	2	
swear	6	swear
swear at	1	
swear to	1	
sweep	61	sweep
sweep across	2	
sweep against	1	
sweep away	1	sweep away
sweep face	1	
sweep hand	1	
sweep hands	1	
sweep in	3	
sweep into	1	
sweep off	11	sweep off
sweep on	16	
sweep onto	2	
sweep out	1	
sweep over	7	sweep over
sweep teeth	1	
sweep under	1	
sweep up	2	sweep up
sweep with	13	
sweep writing	1	
swi	6	
swig	2	swig
swill	10	swill
swill from	10	
swim	87	swim
swim across	6	
swim around	1	
swim behind	1	
swim by	1	
swim down	6	
swim in	43	
swim into	2	
swim on	1	
swim out	1	
swim over	4	
swim through	5	
swim to	11	
swim under	4	
swim up	6	
swin	3	
swing	85	swing
swing across	3	
swing at	27	
swing down	1	
swing from	3	
swing off	2	
swing on	61	
swing to	2	
swing under	2	
swing with	3	
swipe	6	swipe
swipe confess	1	
swipe confessio	1	
swipe from	4	
swipe in	1	
swipe inventory	2	
swipe off	4	
swipe statement	1	
swipe through	1	
swipe to	1	
swipe with	3	
swirl	1	swirl
switch	69	switch
switch around	9	
switch at	1	
switch back	1	
switch beginning	1	
switch for	1	
switch in	3	
switch next	1	
switch of	1	
switch off	68	switch off
switch on	69	switch on
switch one	1	
switch over	1	switch over
switch page	1	
switch prev	1	
switch previous	1	
switch right-si	1	
switch start	1	
switch to	13	
switch upside	1	
switch with	5	
swivel	1	swivel
swoon	1	swoon
sword	1	
sword fight	1	
swordfigh	1	
swordfish	1	
sxvebi	1	
symbols	1	
symbols off	1	
symbols on	1	
sympat	1	
sympat with	1	
synthesiz	1	
syph	2	
table	1	table
tabulate	1	tabulate
tackle	1	tackle
tackle behind	1	
tackle down	1	
tackle dressed	1	
tackle for	1	
tackle from	1	
tackle in	1	
tackle off	1	
tackle on	1	
tackle out	1	
tackle over	1	
tackle undressed	1	
tackle up	1	
tackle with	1	
tak	10	
take	135	take
take all	8	
take apart	5	take apart
take at	1	
take back	1	take back
take bath	4	
take before	1	
take behind	2	
take bird	1	
take blindfold	1	
take bookcase	1	
take breath	1	
take brows	1	
take cellar	1	
take clothes	2	
take cobweb	1	
take cobwebs	1	
take coffee	1	
take confess	1	
take confessio	1	
take cover	1	
take crap	1	
take down	19	take down
take dresse	4	
take dressed	3	
take drunk	5	
take dump	1	
take everythin	5	
take everything	2	
take eyebrow	1	
take eyebrows	1	
take finger	1	
take fingers	1	
take flight	1	take flight
take for	1	take for
take from	96	
take hold	1	take hold
take in	47	take in
take inside	1	
take into	3	
take inv	1	
take inventory	56	
take leak	3	
take matches	1	
take me	1	
take my	2	
take nap	2	
take near	2	
take nose	1	
take of	8	
take off	97	take off
take on	46	take on
take one	1	
take onto	1	
take out	45	take out
take over	4	take over
take page	1	
take photo	1	
take photograp	1	
take picture	1	
take piss	4	
take pop	1	
take puffin	1	
take rest	1	
take rid	1	
take shelter	1	
take shit	4	
take shower	2	
take some	1	
take spiderweb	1	
take spiderwebs	1	
take statement	1	
take step	1	
take sticky	1	
take stuffed	1	
take swing	1	
take tangle	1	
take the	3	
take these	1	
take those	1	
take to	10	take to
take treat	1	
take treats	1	
take under	5	
take undres	4	
take undressed	3	
take up	43	take up
take using	1	
take web	1	
take webbing	1	
take webs	1	
take whiz	1	
take whizz	1	
take with	31	
take your	1	
tal	2	
talk	95	talk
talk about	18	talk about
talk at	3	
talk body	1	
talk concernin	1	
talk countess	1	
talk dead	1	
talk death	1	
talk dmitri	1	
talk drowned	1	
talk ferdinand	1	
talk girl	1	
talk how	2	
talk if	2	
talk in	3	
talk matilda	1	
talk me	1	
talk myself	1	
talk onegin	1	
talk out	1	
talk piglish	2	
talk red	1	
talk self	1	
talk the	1	
talk to	79	
talk what	3	
talk whats	1	
talk when	2	
talk where	3	
talk wheres	1	
talk who	2	
talk with	14	
talk you	1	
talk yourself	1	
tally	9	tally
tame	3	tame
tame with	1	
tangle	1	tangle
tangle cord	1	
tango	3	tango
tango with	1	
tap	20	tap
tap against	1	
tap at	2	
tap down	2	
tap off	1	
tap on	11	
tap out	3	tap out
tap with	7	
tape	2	tape
tarnation	1	
tarry	1	tarry
tarry awhile	1	
tarry my	1	
tarry one	1	
tarry some	1	
tarry the	1	
tarry these	1	
tarry those	1	
tarry time	1	
tarry while	1	
tas	2	
task	2	task
tasks	2	
tast	15	
taste	95	taste
taste finger	1	
taste fingers	1	
taunt	8	taunt
teach	4	teach
teach about	1	
teach me	1	
teach to	1	
tear	33	tear
tear against	1	
tear apart	2	tear apart
tear away	2	tear away
tear down	8	tear down
tear from	1	
tear in	5	
tear into	1	tear into
tear off	8	tear off
tear on	1	
tear open	1	
tear over	1	
tear throug	1	
tear through	5	
tear up	12	tear up
tear with	15	
tease	1	tease
tease out	1	
teki	1	
tel	1	
teleph	1	
teleph on	1	
teleph with	1	
telephone	4	telephone
telephone bonnie	1	
telephone bonstance	1	
telephone finch	1	
telephone noodleman	1	
telephone on	1	
telephone renee	1	
telephone up	1	
telephone with	1	
teleport	1	teleport
tell	99	tell
tell about	87	
tell ayup	1	
tell bye	1	
tell byebye	1	
tell falsehood	1	
tell fib	1	
tell fibs	1	
tell for	2	
tell goodbye	1	
tell greetings	1	
tell hello	1	
tell hi	1	
tell how	3	
tell if	2	
tell lie	1	
tell lies	1	
tell no	1	
tell okay	1	
tell salutatio	1	
tell some	1	
tell sure	1	
tell that	6	
tell the	1	
tell to	13	
tell truth	1	
tell what	4	
tell whats	1	
tell when	2	
tell where	4	
tell wheres	1	
tell who	3	
tell why	1	
tell yea	1	
tell yeah	1	
tell yep	1	
tell yes	1	
tell yup	1	
telox	1	
temple	3	
tend	1	tend
tense	1	tense
tenth	1	
tenth page	1	
terminate	1	terminate
terms	1	term
test	9	test
test for	5	
test in	2	
test off	2	
test on	3	
test out	2	
test under	2	
testers	2	
testid	1	
testready	1	
text	1	
text mode	1	
text only	1	
tfm	1	
tfm off	1	
tfm on	1	
thalen	1	
thank	37	thank
thank you	8	
thank-yo	2	
thank-yo you	2	
thanks again	1	
thanks lot	1	
thanks you	5	
thankyou	1	
thankyou you	1	
thaw	5	thaw
thaw with	5	
the	1	
the countess	1	
theorize	1	theorize
theorize about	1	
there	3	
there at	1	
theta	1	
they	1	
thin	4	thin
things	3	
think	55	think
think about	11	think about
think of	2	think of
think rume	1	
think the	1	
third	1	
third page	1	
thou	3	
thoughts	2	
thr	7	
thread	4	thread
thread behind	1	
thread down	1	
thread in	1	
thread into	2	
thread on	2	
thread onto	1	
thread out	1	
thread over	1	
thread through	1	
thread under	1	
threaten	3	threaten
thro	24	
throck	1	
throttle	1	throttle
throttle down	1	
throttle off	1	
throttle on	1	
throttle up	1	
throw	99	throw
throw above	1	
throw across	1	
throw agains	1	
throw against	49	
throw all	4	
throw alongside	1	
throw at	94	
throw away	19	throw away
throw beside	1	
throw by	1	
throw coin	1	
throw cup	1	
throw down	65	
throw everythin	2	
throw everything	1	
throw floor	2	
throw from	2	
throw front	1	
throw ground	1	
throw in	92	throw in
throw ingredients	1	
throw inside	2	
throw into	51	
throw jaw	1	
throw kids	1	
throw me	1	
throw my	1	
throw myself	1	
throw near	1	
throw next	1	
throw of	2	
throw off	30	throw off
throw on	80	
throw onto	48	
throw out	13	throw out
throw over	39	
throw overbo	1	
throw overboar	1	
throw overboard	2	throw overboard
throw the	2	
throw throug	14	
throw through	17	
throw to	35	
throw toward	1	
throw under	1	
throw up	13	throw up
throw upon	1	
throw window	1	
throw with	15	
throw your	1	
thrust	20	thrust
thrust at	17	
thrust down	6	
thrust in	5	
thrust off	1	
thrust on	8	
thrust out	1	thrust out
thrust over	4	
thrust to	7	
thrust under	7	
thrust up	6	
thrust with	4	
thump	57	thump
thump against	2	
thump buckle	1	
thump by	1	
thump collar	1	
thump down	5	
thump in	1	
thump into	1	
thump laughter	1	
thump off	2	
thump on	2	
thump over	1	
thump the	1	
thump through	2	
thump up	1	
thump using	2	
thump with	23	
thwack	2	thwack
thwack on	1	
thwack out	1	
thwack with	1	
thx	1	
tic	3	
tickle	8	tickle
tickle me	1	
tickle on	1	
tickle riley	1	
tickle with	2	
tidy	10	tidy
tidy up	5	tidy up
tidy with	1	
tie	111	tie
tie around	17	
tie before	1	
tie honda	1	
tie in	4	tie in
tie lariat	1	
tie lasso	1	
tie loop	1	
tie me	1	
tie myself	1	
tie on	6	
tie onto	1	
tie reata	1	
tie riata	1	
tie to	91	
tie togeth	2	
tie together	6	
tie up	26	tie up
tie waist	1	
tie with	26	
tight	1	
tighten	4	tighten
tighten down	1	
tighten in	2	
tighten on	2	
tighten to	1	
tighten with	2	
tilt	4	tilt
tilt off	1	
tilt on	1	
tilt over	1	
tilt to	4	
tilt with	1	
tim	1	
time	29	time
timers	2	
timers off	2	
timers on	2	
tinkle	5	tinkle
tinkle in	3	
tinkle on	3	
tinsot	1	
tip	11	tip
tip from	1	
tip in	2	
tip off	1	tip off
tip on	3	
tip out	1	
tip over	5	tip over
tip through	1	
tip to	4	
tip with	1	
tipt	1	
tiptoe	1	tiptoe
titrate	1	titrate
titter	1	titter
titter at	1	
toast	3	toast
toast with	1	
toba	1	
toba catastrop	1	
toe	1	toe
toe tap	1	
toe-tap	1	
toga	1	
toggle	14	toggle
toggle around	8	
toggle back	1	
toggle down	3	
toggle for	1	
toggle in	3	
toggle off	11	
toggle on	11	
toggle over	3	
toggle through	3	
toggle to	8	
toggle up	1	
toggle with	8	
tomo	1	
tongue	1	tongue
toot	2	toot
toot at	1	
toot in	1	
toot on	1	
toot out	1	
toot up	1	
toot with	1	
tooth	1	
tophth	1	
topic	5	
topic ayup	1	
topic my	1	
topic no	1	
topic off	2	
topic on	2	
topic one	1	
topic some	1	
topic sure	1	
topic the	1	
topic these	1	
topic those	1	
topic yea	1	
topic yeah	1	
topic yep	1	
topic yes	1	
topic yup	1	
topics	13	
topics for	1	
topics off	3	
topics on	3	
topple	1	topple
topple over	1	
torch	1	torch
torch with	1	
torment	2	torment
torpedo	1	torpedo
torque	1	
tortur	4	
torture	55	torture
torture against	2	
torture buckle	1	
torture by	1	
torture collar	1	
torture down	4	
torture in	1	
torture into	1	
torture laughter	1	
torture off	1	
torture on	2	
torture the	1	
torture through	2	
torture up	1	
torture using	1	
torture with	20	
tos	3	
toss	68	toss
toss above	1	
toss across	1	
toss agains	1	
toss against	9	
toss all	1	
toss alongside	1	
toss at	52	
toss away	18	toss away
toss beside	1	
toss by	1	
toss coin	1	
toss down	26	
toss from	2	
toss front	1	
toss in	53	toss in
toss ingredients	1	
toss inside	2	
toss into	12	
toss me	1	
toss myself	1	
toss near	1	
toss next	1	
toss of	2	
toss off	28	toss off
toss on	40	
toss onto	8	
toss out	12	toss out
toss over	39	
toss overbo	1	
toss overboar	1	
toss overboard	1	
toss the	1	
toss throug	14	
toss through	16	
toss to	28	
toss under	1	
toss up	7	
toss upon	1	
toss with	15	
total	1	total
total in	1	
total on	1	
tou	5	
touc	14	
touch	98	touch
touch against	2	
touch beard	1	
touch chin	1	
touch finger	2	
touch fingers	2	
touch goatee	1	
touch hand	2	
touch hands	1	
touch in	3	
touch inside	2	
touch moustache	1	
touch mustache	1	
touch my	1	
touch on	12	touch on
touch onto	1	
touch over	4	
touch throug	1	
touch to	18	
touch together	2	
touch with	45	
towa	2	
towar	1	
towers	1	
toy	8	toy
toy on	1	
toy with	8	toy with
tra	1	
trac	1	
trace	11	trace
trace around	1	
trace for	3	
trace in	4	
trace off	4	
trace on	8	
trace over	1	
trace through	3	
trace to	3	
trace with	4	
track	1	track
tract	1	
tract back	1	
tract down	1	
tract in	1	
tract into	1	
tract off	1	
tract on	1	
tract onto	1	
tract over	1	
tract to	1	
tract up	1	
trade	11	trade
trade for	10	
trade to	2	
trade with	9	
trading	1	
trail	1	trail
train	2	train
train at	1	
train in	1	
train tickets	1	
traipse	1	traipse
traipse about	1	
traipse across	1	
traipse after	1	
traipse around	1	
traipse away	1	
traipse back	1	
traipse backward	1	
traipse backwards	1	
traipse bathroom	1	
traipse bed	1	
traipse behind	1	
traipse by	1	
traipse downstair	1	
traipse downward	1	
traipse forward	1	
traipse hell	1	
traipse in	1	
traipse inside	1	
traipse into	1	
traipse loo	1	
traipse near	1	
traipse on	1	
traipse onward	1	
traipse out	1	
traipse outside	1	
traipse over	1	
traipse sleep	1	
traipse the	1	
traipse through	1	
traipse to	1	
traipse toward	1	
traipse towards	1	
traipse up	1	
traipse upstairs	1	
traipse upwards	1	
traipse with	1	
tramp	9	tramp
tramp about	1	
tramp across	2	
tramp after	1	
tramp around	9	
tramp away	5	
tramp back	1	
tramp backward	1	
tramp backwards	1	
tramp bathroom	1	
tramp bed	1	
tramp behind	8	
tramp by	1	
tramp down	8	tramp down
tramp downstair	1	
tramp downward	1	
tramp forward	1	
tramp from	3	
tramp hell	1	
tramp in	9	
tramp inside	1	
tramp into	1	
tramp loo	1	
tramp near	1	
tramp off	2	
tramp on	9	
tramp onward	1	
tramp out	8	
tramp outside	1	
tramp over	9	
tramp past	1	
tramp sleep	1	
tramp the	1	
tramp throug	3	
tramp through	6	
tramp to	9	
tramp toward	1	
tramp towards	1	
tramp under	7	
tramp up	9	
tramp upstairs	1	
tramp upwards	1	
tramp with	1	
trampl	2	
trampl down	2	
trampl out	2	
trampl with	2	
trample	5	trample
trample down	5	
trample off	1	
trample on	3	
trample out	2	
trample over	3	
trample with	2	
tran	3	
trance	1	trance
tranquila	1	
transcrib	1	
transcrib in	1	
transcrib into	1	
transcrib to	1	
transcrip	55	
transcrip off	55	
transcrip on	55	
transcript	3	
transcript off	3	
transcript on	3	
transfer	14	transfer
transfer to	14	
translate	3	translate
translati	1	
translati friendly	1	
translati mode	1	
translati off	1	
translati on	1	
transmit	1	transmit
trap	7	trap
trap from	2	
trap in	5	
trap off	2	
trap with	7	
trash	8	trash
trash down	6	
trash in	5	
trash into	1	
trash off	6	
trash throug	2	
trash through	4	
trash with	7	
travel	4	travel
travel about	1	
travel across	1	
travel after	1	
travel around	2	
travel away	1	
travel back	1	
travel backward	1	
travel backwards	1	
travel bathroom	1	
travel bed	1	
travel behind	1	
travel by	1	travel by
travel down	1	
travel downstair	1	
travel downward	1	
travel forward	1	
travel hell	1	
travel in	2	
travel inside	1	
travel into	1	
travel loo	1	
travel near	1	
travel on	1	
travel onward	1	
travel out	1	
travel outside	1	
travel over	1	
travel sleep	1	
travel the	1	
travel through	1	
travel to	3	travel to
travel toward	1	
